cell_type_1,cell_type_2,ad_coupling_r,global_rb,ad_minus_global,n_shared_locus_genes
CD4_Tfh-like_CXCR5,CD4_Th_TNFRSF11A,0.7508896860845176,0.948245565754567,-0.19735587967004942,23
gdT2_IL12RB2,ncMono_C1QA,0.6131280791175776,0.810551330158221,-0.1974232510406434,15
CD4_Th_LMNA,gdT2_IL12RB2,0.734648471068348,0.935766398948112,-0.201117927879764,13
CD4_Tcm_CXCR5,CD4_Tfh-like_CXCR5,0.7630452906111368,0.964690010729287,-0.20164472011815016,31
CD4_CTL_GZMH,CD4_Tn_LIMS1,0.6827815561373252,0.88515481779224,-0.20237326165491487,8
CD4_Tn_CXCR5,CD8_Tcm_IFI44L,0.7429199352643301,0.945819705308339,-0.20289977004400894,11
CD8_CTL_GZMK,Mature_NK_dim_FCGR3A,0.7117602782091115,0.914739232613,-0.20297895440388858,21
CD4_Th_CCR4,CD8_Tem_CCR7neg,0.7105435757344303,0.913875913555706,-0.2033323378212757,13
Switched_activated_Bm_CD86,pDC_IRF4,0.6130810236476031,0.816454946637914,-0.20337392299031087,11
CD4_Th1-like_GZMK,NKT_NCR1,0.7152081269001583,0.918882668920625,-0.20367454202046664,33
Transitional_B_MME,cMono_CD14,0.5929399186170115,0.796626623860863,-0.20368670524385157,10
NK_bright_XCL1,Terminal_NK_dim_CD160neg,0.7025252085533911,0.907283901970107,-0.20475869341671593,7
CD4_CTL_GZMH,gdT2_IL12RB2,0.7530957135291658,0.958190971035062,-0.2050952575058962,16
CD4_Tcm_CXCR5,CD4_Treg_FOXP3,0.7308635635725926,0.936556556250142,-0.20569299267754937,19
CD8_Tcm_IFI44L,NKT_NCR1,0.697374335432858,0.90394264430603,-0.206568308873172,14
CD4_Th_CCR4,CD8_Tn_CCR7,0.697758674253635,0.904519673236953,-0.206760998983318,12
CD4_Th17-like_RORC,CD4_Tn_LIMS1,0.7235684457928099,0.931103125567763,-0.2075346797749531,8
Transitional_B_MME,ncMono_FCGR3A,0.5996840387361967,0.807246284768369,-0.20756224603217233,9
CD4_Th17-like_RORC,Transitional_B_MME,0.6521639411889397,0.859772746438095,-0.20760880524915526,12
CD4_Treg_FCRL3,Transitional_B_MME,0.6679273831881879,0.8756467751565,-0.20771939196831213,10
CD4_Tcm_CXCR5,ncMono_FCGR3A,0.6010988245624398,0.809042553321976,-0.20794372875953626,14
Bn_TCL1A,CD8_Tn_CCR7,0.6360473806288637,0.845363511976734,-0.2093161313478703,35
CD4_Th_TNFRSF11A,Proliferative_T_MKI67,0.6765583156280284,0.886201914780805,-0.20964359915277664,8
CD4_Treg_FOXP3,DC2_CD1C,0.6209949645182513,0.830906393814794,-0.20991142929654272,8
Proliferative_NK_MKI67,ncMono_FCGR3A,0.535864753799406,0.745793157015252,-0.20992840321584594,5
Bn_TCL1A,CD4_Th_CCR4,0.6098040347230264,0.820734101431422,-0.21093006670839565,13
Mature_NK_dim_FCGR3A,pDC_IRF4,0.5481921892762107,0.759510089109332,-0.21131789983312133,14
NKT_NCR1,Proliferative_NK_MKI67,0.617168910143186,0.828800199460352,-0.21163128931716602,6
CD4_Treg_FCRL3,Proliferative_NK_MKI67,0.6126078783313637,0.825667092747859,-0.21305921441649533,5
CD8_CTL_GZMB,Transitional_NK_GZMK,0.7069751629274221,0.920782188139562,-0.2138070252121399,18
CD4_Th22-like_CCR10,CD4_Tn_LIMS1,0.7185608849951481,0.932510465483778,-0.2139495804886299,7
CD4_Th_TNFRSF11A,CD8_Tn_CCR7,0.7217984639251734,0.936568025157558,-0.21476956123238455,24
CD4_Treg_FOXP3,gdT2_GZMH,0.7046168725810987,0.919733336986913,-0.21511646440581422,14
CD4_Tn_LIMS1,cMono_CD14,0.6315204898573599,0.847313944270334,-0.21579345441297415,6
CD8_Tcm_IFI44L,gdT2_IL12RB2,0.7152626340674763,0.931143202426365,-0.2158805683588887,14
DC2_CD1C,MAIT_SLC4A10,0.6026389043670999,0.820161577768287,-0.21752267340118714,11
Transitional_NK_GZMK,gdT2_GZMK,0.7172050842853767,0.93580630051223,-0.21860121622685336,8
CD8_Tem_CCR7neg,gdT2_GZMH,0.7322674304356286,0.952107437132564,-0.21984000669693537,23
CD4_Th1-like_GZMK,CD8_Tcm_IFI44L,0.7162509970041967,0.936996840181644,-0.22074584317744728,16
Atypical_Bm_ITGAX,pre-Switched_Bm_JAM3,0.7244729239418886,0.945810612061294,-0.22133768811940546,10
Switched_Bm_IGHDneg,pre-Switched_Bm_JAM3,0.7404098011038823,0.961996849831183,-0.22158704872730073,12
CD4_Th_CCR4,Switched_Bm_IGHE,0.6524744084006023,0.874170076109012,-0.22169566770840965,9
CD4_Th22-like_CCR10,ncMono_FCGR3A,0.6307729085470668,0.853362538809652,-0.22258963026258516,9
ncMono_C1QA,ncMono_FCGR3A,0.7491646015604988,0.97193530429262,-0.22277070273212118,18
CD4_Tfh-like_CXCR5,gdT2_GZMH,0.6907446490056663,0.914077698977748,-0.2233330499720817,21
CD4_Th_LMNA,cMono_IFI44L,0.6006871357344808,0.824856689753384,-0.22416955401890315,5
gdT2_GZMK,pre-Switched_Bm_JAM3,0.6210710067541946,0.846590462318818,-0.22551945556462338,8
CD4_Th1-like_GZMK,Proliferative_NK_MKI67,0.6383980735393171,0.864299899343628,-0.22590182580431095,7
CD4_Th_TNFRSF11A,CD8_Tem_CCR7neg,0.7121434688052172,0.938164555655024,-0.22602108684980682,25
DC2_CD1C,gdT2_IL12RB2,0.5945098146474997,0.821816245462492,-0.22730643081499224,10
CD4_Th_LMNA,cMono_CD14,0.6123907591920978,0.841887023022048,-0.22949626382995014,11
CD4_Th_TNFRSF11A,Switched_Bm_IGHE,0.6578538188271367,0.888040081507079,-0.23018626267994236,11
NKT_NCR1,Terminal_NK_dim_CD160neg,0.718386087508443,0.949454920521334,-0.23106883301289094,10
cMono_IL1B,pDC_IRF4,0.5566192245215503,0.787818440108683,-0.23119921558713263,8
CD4_Treg_FOXP3,cMono_IL1B,0.571906542841996,0.803292455368959,-0.23138591252696294,8
CD4_CTL_GZMH,pre-Switched_Bm_JAM3,0.6054987258023935,0.837343952413735,-0.23184522661134155,8
CD4_Tn_CCR7,Terminal_NK_dim_CD160neg,0.6000283836521765,0.831947613133803,-0.23191922948162658,9
CD8_Tem_CCR7neg,Proliferative_NK_MKI67,0.6440348493458627,0.875992511123986,-0.23195766177812327,6
CD4_CTL_GZMH,NKT_NCR1,0.7209509394002638,0.953825846878247,-0.23287490747798323,18
NK_bright_XCL1,cMono_IFI44L,0.5550613203619721,0.787993201935179,-0.23293188157320688,6
CD4_Th_CCR4,gdT2_IL12RB2,0.6759364521629773,0.910424737115477,-0.23448828495249974,11
Switched_activated_Bm_CD86,ncMono_FCGR3A,0.5946647201537064,0.83101411719955,-0.23634939704584357,17
MAIT_SLC4A10,Proliferative_NK_MKI67,0.5410580916659499,0.777503669213401,-0.2364455775474511,6
CD4_Th_TNFRSF11A,Mature_NK_dim_FCGR3A,0.6494256158517683,0.886111181440423,-0.23668556558865472,21
CD8_CTL_GZMB,CD8_Tcm_IFI44L,0.653775051535928,0.890897062619437,-0.23712201108350905,15
CD4_Tn_LIMS1,gdT2_GZMK,0.6529945130148985,0.890197485568615,-0.23720297255371647,7
CD4_Treg_FCRL3,CD8_Tcm_IFI44L,0.7098158378778449,0.948390587161419,-0.23857474928357414,16
CD4_Th_TNFRSF11A,CD4_Tn_CXCR5,0.7132800967203508,0.951957742692089,-0.23867764597173824,13
Proliferative_NK_MKI67,gdT2_IL12RB2,0.5496893641292011,0.790491426371157,-0.24080206224195588,6
CD4_Th17-like_RORC,Proliferative_NK_MKI67,0.6045588770933304,0.846566774099186,-0.24200789700585557,6
CD8_CTL_GZMB,cMono_CD14,0.5830355057432157,0.825060969324294,-0.24202546358107824,32
CD4_Th1-like_GZMK,CD4_Th_CCR4,0.6987912978797733,0.941286650844939,-0.24249535296516567,12
NKT_NCR1,cMono_CD14,0.5777385751017776,0.82135046957696,-0.2436118944751824,27
CD8_CTL_GZMB,MAIT_SLC4A10,0.6901832151672083,0.933859076765461,-0.24367586159825272,39
Mature_NK_dim_FCGR3A,gdT2_GZMH,0.7027708672193669,0.946497992572899,-0.24372712535353214,21
Atypical_Bm_ITGAX,gdT2_GZMH,0.6008080510471914,0.844570355294349,-0.2437623042471576,8
Bn_TCL1A,NK_bright_XCL1,0.5868151562216289,0.831123240673462,-0.24430808445183305,8
CD4_Tcm_CXCR5,CD4_Th1-like_GZMK,0.6997047156174822,0.945536351521618,-0.24583163590413581,29
CD4_Th_LMNA,CD4_Tn_LIMS1,0.6984774022737664,0.944815277068659,-0.24633787479489255,7
Mature_NK_dim_FCGR3A,pre-Switched_Bm_JAM3,0.5770262880975355,0.824391251639505,-0.24736496354196946,11
CD4_Th22-like_CCR10,cMono_CD14,0.6032231711477459,0.85076274251156,-0.2475395713638141,9
CD4_Th17-like_RORC,NKT_NCR1,0.6640337859562462,0.911619993320446,-0.24758620736419978,26
CD4_Tcm_CXCR5,Switched_Bm_IGHDneg,0.6302198562546845,0.878377456373552,-0.24815760011886756,15
CD4_Th_CCR4,CD4_Tn_CCR7,0.6630319342477512,0.911450437604055,-0.24841850335630378,13
CD4_Tfh-like_CXCR5,Terminal_NK_dim_CD160neg,0.6188976167660234,0.86753975416058,-0.24864213739455665,10
Atypical_Bm_ITGAX,CD4_Tcm_CXCR5,0.5929744290427384,0.842042173163844,-0.24906774412110555,10
cMono_CD14,gdT2_GZMH,0.5170755487431029,0.766322423172863,-0.24924687442976012,18
Switched_Bm_IGHE,pre-Switched_Bm_JAM3,0.7001618299710631,0.949641679882528,-0.24947984991146488,9
CD8_Tcm_IFI44L,pre-Switched_Bm_JAM3,0.6070586639381796,0.856688909348793,-0.2496302454106134,10
CD8_CTL_GZMB,DC2_CD1C,0.5612356181946861,0.811036075767686,-0.24980045757299985,13
CD4_Th_TNFRSF11A,gdT1_TRDV1,0.6575104486324095,0.90788993303471,-0.2503794844023005,7
CD4_CTL_GZMH,Terminal_NK_dim_CD160neg,0.6722207481861038,0.922957901851797,-0.25073715366569327,8
DC2_CD1C,Mature_NK_dim_FCGR3A,0.5677337338553745,0.818992868237783,-0.25125913438240843,10
CD4_Th_TNFRSF11A,CD4_Tn_CCR7,0.6848965869728377,0.936790999690312,-0.25189441271747426,24
CD8_Tn_CCR7,pre-Switched_Bm_JAM3,0.5959621084106039,0.84842486740905,-0.25246275899844606,12
CD4_Tem_CCR7neg,CD4_Tfh-like_CXCR5,0.7121368055919864,0.96470870317856,-0.2525718975865735,34
CD4_Tcm_CXCR5,MAIT_SLC4A10,0.6747483481102845,0.927390605492416,-0.25264225738213153,27
CD8_Tcm_IFI44L,ncMono_FCGR3A,0.5785396087846204,0.831671001937402,-0.25313139315278155,11
CD4_Tn_CCR7,gdT2_GZMH,0.6248563742280736,0.878278096089173,-0.25342172186109935,21
Bn_TCL1A,CD4_Tem_CCR7neg,0.5895943288806245,0.843814552915747,-0.25422022403512257,27
Mature_NK_dim_FCGR3A,gdT2_IL12RB2,0.6799746648533193,0.93455408268299,-0.25457941782967075,30
CD4_Treg_FOXP3,pDC_IRF4,0.5761407692144795,0.831193772042509,-0.25505300282802945,14
MAIT_SLC4A10,cMono_IL1B,0.4987015846437112,0.753791644384468,-0.25509005974075677,10
CD4_Th17-like_RORC,Mature_NK_dim_FCGR3A,0.6386907989327393,0.89511262251264,-0.25642182357990073,27
NK_bright_XCL1,Switched_activated_Bm_CD86,0.5729040998556921,0.829623280090512,-0.2567191802348199,8
CD4_Th_TNFRSF11A,CD4_Tn_SOX4,0.676566506073862,0.933773580569771,-0.25720707449590896,12
Proliferative_NK_MKI67,cMono_IFI44L,0.44627221218605806,0.703671624288452,-0.2573994121023939,5
NK_bright_XCL1,pDC_IRF4,0.5360635339953734,0.794026442935124,-0.2579629089397506,8
CD4_Tn_SOX4,Terminal_NK_dim_CD160neg,0.6024620750457507,0.861223979097332,-0.2587619040515813,5
CD4_Th_TNFRSF11A,cMono_CD14,0.5807454895518364,0.840018758526228,-0.2592732689743916,16
Atypical_Bm_ITGAX,CD4_Th_CCR4,0.5991635463291597,0.859490077099999,-0.26032653077083934,8
CD4_Tcm_IFI44L,CD4_Tn_LIMS1,0.6898177035405976,0.951444816237674,-0.2616271126970764,7
CD8_CTL_GZMK,pre-Switched_Bm_JAM3,0.5895563216319423,0.851188429544777,-0.26163210791283475,10
CD4_Tn_LIMS1,CD8_CTL_GZMK,0.6583569236407588,0.921076373113936,-0.26271944947317716,10
CD4_Tn_CCR7,cMono_IL1B,0.4502295895987779,0.713011358980675,-0.2627817693818971,12
CD8_Tcm_IFI44L,cMono_CD14,0.5973085674911942,0.860337776483436,-0.2630292089922418,13
CD4_Tem_CCR7neg,Transitional_B_MME,0.5968425887722449,0.861583053870086,-0.2647404650978411,10
Switched_activated_Bm_CD86,Unswitched_Bm_CD1C,0.6808820529685614,0.946097805904777,-0.2652157529362156,10
CD8_Tn_CCR7,cMono_IFI44L,0.4860233436002619,0.752642710269863,-0.26661936666960107,9
CD4_Th_CCR4,Switched_Bm_IGHDneg,0.6082395062484988,0.875024133861801,-0.26678462761330224,11
CD4_Th_TNFRSF11A,MAIT_SLC4A10,0.6709494621831879,0.938585084706995,-0.2676356225238071,20
CD8_CTL_GZMB,intMono_GFRA2,0.46802174445122796,0.735801293836437,-0.26777954938520904,5
Transitional_NK_GZMK,pre-Switched_Bm_JAM3,0.5693259549844452,0.837274118029502,-0.26794816304505686,9
Mature_NK_dim_FCGR3A,NK_bright_XCL1,0.6489824523607963,0.917546931596834,-0.26856447923603766,10
CD4_Th_TNFRSF11A,CD4_Treg_FCRL3,0.6625632076561795,0.931218502786673,-0.26865529513049347,18
CD4_Tfh-like_CXCR5,CD8_Tcm_IFI44L,0.6647828642491117,0.935669663160757,-0.27088679891164524,16
NKT_NCR1,cMono_IFI44L,0.4925138716190566,0.764141317009367,-0.2716274453903105,7
CD4_Th17-like_RORC,CD4_Th_CCR4,0.6689643729073891,0.941594729829518,-0.2726303569221289,12
NKT_NCR1,intMono_GFRA2,0.46464618875738395,0.738171910289223,-0.27352572153183907,5
Proliferative_NK_MKI67,cMono_IL1B,0.4585133746377339,0.732075649003152,-0.27356227436541813,5
CD4_Tcm_CXCR5,CD8_CTL_GZMB,0.6259464731004584,0.899829560782137,-0.2738830876816787,30
CD4_Th_LMNA,Transitional_NK_GZMK,0.6349071519961544,0.908938679107466,-0.2740315271113115,9
gdT1_TRDV1,pre-Switched_Bm_JAM3,0.5871230330298846,0.86157451111387,-0.2744514780839854,5
CD4_Tcm_CXCR5,Mature_NK_dim_FCGR3A,0.6021805251147683,0.876645179097757,-0.2744646539829887,26
CD4_Th_CCR4,CD4_Tn_SOX4,0.6332823098777522,0.907764294207552,-0.27448198432979976,7
CD8_CTL_GZMB,Terminal_NK_dim_CD160neg,0.6609065963014097,0.935802552690173,-0.2748959563887633,11
CD8_Tn_CCR7,Terminal_NK_dim_CD160neg,0.5589423892045542,0.83493626370875,-0.27599387450419577,12
Proliferative_NK_MKI67,ncMono_C1QA,0.47487484019367165,0.750915266310726,-0.27604042611705437,6
Switched_activated_Bm_CD86,cMono_CD14,0.5408140991235972,0.817778863039206,-0.27696476391560876,17
MAIT_SLC4A10,Mature_NK_dim_FCGR3A,0.6331884692692502,0.910360082772253,-0.2771716135030028,34
CD8_Tcm_IFI44L,Proliferative_NK_MKI67,0.5677705370403401,0.845483542720215,-0.2777130056798749,5
NKT_NCR1,gdT2_GZMK,0.6504525238606781,0.929478452595555,-0.27902592873487686,10
CD4_Treg_FOXP3,Proliferative_NK_MKI67,0.5593092722007543,0.839490385266056,-0.2801811130653017,5
CD8_CTL_GZMK,Proliferative_NK_MKI67,0.5995412425719474,0.880529250999315,-0.2809880084273676,6
Proliferative_NK_MKI67,Switched_activated_Bm_CD86,0.4317780913494099,0.713066722669599,-0.2812886313201891,5
CD4_Tcm_CXCR5,Switched_Bm_IGHE,0.5841562156246993,0.866827736929397,-0.28267152130469764,11
CD4_Tcm_CXCR5,Unswitched_Bm_CD1C,0.5901122323301149,0.873414653018964,-0.28330242068884914,11
CD4_Tem_CCR7neg,CD4_Treg_FOXP3,0.6527943339689936,0.936173624276073,-0.2833792903070794,22
MK_GP9,Proliferative_T_MKI67,0.43474350462354644,0.718403829832936,-0.2836603252093896,5
Switched_Bm_IGHE,gdT2_GZMH,0.5649787621466938,0.848870233648073,-0.28389147150137917,8
NKT_NCR1,pre-Switched_Bm_JAM3,0.5461459572466371,0.830112208058381,-0.283966250811744,11
CD4_Tcm_CXCR5,CD8_Tem_CCR7neg,0.6541044042512475,0.938141326815834,-0.28403692256458646,31
CD4_Tcm_CXCR5,CD4_Tn_SOX4,0.6543215705890882,0.939592789833012,-0.28527121924392373,12
CD4_Tn_CCR7,pre-Switched_Bm_JAM3,0.5576080353275055,0.843478965335411,-0.28587093000790553,14
CD8_Tn_CCR7,cMono_IL1B,0.44894301130035497,0.735314508996934,-0.286371497696579,10
CD4_Th1-like_GZMK,CD4_Th_TNFRSF11A,0.6636551267018868,0.950520650243476,-0.28686552354158923,23
CD4_Th_LMNA,Proliferative_NK_MKI67,0.57909473907704,0.866089544345501,-0.286994805268461,5
CD4_Th22-like_CCR10,Proliferative_NK_MKI67,0.583576752337149,0.871344682882506,-0.287767930545357,5
CD4_Th17-like_RORC,gdT2_GZMH,0.6370714412594586,0.926118461384429,-0.2890470201249704,17
CD8_Tn_CCR7,gdT2_GZMH,0.5960969282458825,0.885546050154813,-0.2894491219089306,22
cMono_CD14,ncMono_C1QA,0.6429370625006571,0.933453722079204,-0.2905166595785469,21
CD4_Tcm_IFI44L,ncMono_C1QA,0.5383601763048002,0.830244450351967,-0.2918842740471669,5
CD4_Tn_CXCR5,gdT2_GZMH,0.6101794675207268,0.902178034011388,-0.29199856649066114,11
CD4_Tem_CCR7neg,gdT1_TRDV1,0.6060789272488215,0.898624574617176,-0.29254564736835453,7
CD4_Th_TNFRSF11A,CD8_CTL_GZMB,0.6139760770277465,0.90776836990565,-0.29379229287790354,23
CD4_Tn_CCR7,Proliferative_T_MKI67,0.5296010721424884,0.823621892307449,-0.29402082016496056,11
CD4_Th1-like_GZMK,gdT2_GZMH,0.6412137483388103,0.935275351875022,-0.2940616035362117,20
Unswitched_Bm_CD1C,gdT2_GZMH,0.5533564536602372,0.848521249812965,-0.2951647961527277,9
CD4_Tcm_CXCR5,pDC_IRF4,0.5293195592514672,0.826904412103178,-0.29758485285171077,11
Atypical_Bm_ITGAX,cMono_IFI44L,0.5035847218580013,0.801929364584786,-0.29834464272678474,5
CD4_Tcm_CXCR5,gdT1_TRDV1,0.6186223797972863,0.91722249737355,-0.2986001175762637,7
CD4_Th17-like_RORC,CD4_Th_TNFRSF11A,0.6509744504889295,0.952401196378393,-0.3014267458894635,22
Mature_NK_dim_FCGR3A,Proliferative_NK_MKI67,0.5488185729518771,0.85101863634587,-0.30220006339399297,6
Proliferative_NK_MKI67,Transitional_NK_GZMK,0.5451166316841739,0.847432995561609,-0.3023163638774351,6
cMono_IL1B,gdT2_IL12RB2,0.4291510165410088,0.73497379273427,-0.3058227761932612,9
NKT_NCR1,cMono_IL1B,0.44462156531820163,0.753097982946042,-0.3084764176278404,9
Bn_TCL1A,Proliferative_NK_MKI67,0.43742931580123756,0.746927278002587,-0.3094979622013494,5
CD4_Tcm_CXCR5,CD8_CTL_GZMK,0.6294744770548438,0.939534987449021,-0.31006051039417715,21
CD4_Tn_LIMS1,CD8_Tn_CCR7,0.6161011376846293,0.926561786348217,-0.3104606486635877,10
NKT_NCR1,gdT2_IL12RB2,0.6357228613987873,0.946912463365234,-0.31118960196644674,26
CD8_CTL_GZMB,pre-Switched_Bm_JAM3,0.5163143358297926,0.82855570532896,-0.31224136949916736,14
DC2_CD1C,Unswitched_Bm_CD1C,0.5244126568599745,0.836737000273822,-0.3123243434138475,7
Mature_NK_dim_FCGR3A,Proliferative_T_MKI67,0.5784367486762935,0.890774480067831,-0.31233773139153753,9
cMono_IFI44L,ncMono_C1QA,0.6104954859158773,0.923210095519924,-0.3127146096040466,10
NKT_NCR1,NK_bright_XCL1,0.5882990128782225,0.901591174729571,-0.31329216185134845,9
CD4_Th_TNFRSF11A,pDC_IRF4,0.5066354090117873,0.822211095650059,-0.31557568663827174,13
CD4_Tcm_CXCR5,Transitional_NK_GZMK,0.5702570067095328,0.887903422769145,-0.3176464160596122,14
CD4_Th_TNFRSF11A,gdT2_IL12RB2,0.628110209488495,0.946003075398766,-0.317892865910271,19
cMono_CD14,pre-Switched_Bm_JAM3,0.4963730210913237,0.814300442728613,-0.3179274216372893,11
CD4_Th_TNFRSF11A,Transitional_NK_GZMK,0.5909553120597669,0.910975582495941,-0.3200202704361741,11
CD4_Tem_CCR7neg,CD8_CTL_GZMB,0.6007789167790338,0.921295372818089,-0.3205164560390552,34
CD4_Tem_CCR7neg,CD4_Th1-like_GZMK,0.64055453190183,0.961203283468575,-0.320648751566745,31
CD4_Th1-like_GZMK,CD4_Tr1_IL10,-0.3210324995796197,0.0,-0.3210324995796197,5
CD4_Tcm_CXCR5,CD4_Tn_CXCR5,0.6444440845698177,0.965534623682969,-0.32109053911315133,14
CD4_Tem_CCR7neg,CD4_Th17-like_RORC,0.6386911584197852,0.959856699027939,-0.32116554060815383,26
cMono_IL1B,intMono_GFRA2,0.6265870468176495,0.947883717435248,-0.3212966706175985,5
DC2_CD1C,cMono_IFI44L,0.5865648022545675,0.908813445777335,-0.3222486435227675,8
CD4_Treg_FOXP3,Terminal_NK_dim_CD160neg,0.5501724322194897,0.873629651292922,-0.3234572190734323,7
Switched_activated_Bm_CD86,gdT2_GZMH,0.518614201482653,0.842694468150441,-0.324080266667788,14
CD8_Tem_CCR7neg,Terminal_NK_dim_CD160neg,0.5844343894618816,0.908999472153847,-0.3245650826919654,12
CD4_Th_TNFRSF11A,Unswitched_Bm_CD1C,0.5631472551469326,0.888086947413732,-0.3249396922667993,10
CD4_Th_TNFRSF11A,Switched_activated_Bm_CD86,0.5660589845271403,0.891970450509247,-0.32591146598210663,14
ncMono_C1QA,ncMono_IFIT1,0.6258544808694583,0.952180707211357,-0.3263262263418987,5
CD4_Tn_CXCR5,Terminal_NK_dim_CD160neg,0.5447144192427309,0.871062290532898,-0.32634787129016707,5
CD4_Tem_CCR7neg,CD4_Tn_CCR7,0.6242503235716412,0.951127245011342,-0.3268769214397008,37
CD8_Tn_CCR7,Proliferative_T_MKI67,0.5065561007269784,0.833438615770997,-0.32688251504401855,11
CD4_Tfh-like_CXCR5,CD4_Tr1_IL10,-0.3275849321163662,0.0,-0.3275849321163662,5
CD4_Treg_FCRL3,Terminal_NK_dim_CD160neg,0.542675156643962,0.871627362044986,-0.328952205401024,7
gdT2_IL12RB2,pre-Switched_Bm_JAM3,0.5163996642628418,0.846003648195996,-0.32960398393315427,11
CD8_Tem_CCR7neg,cMono_IL1B,0.42931298558822656,0.759447653500318,-0.3301346679120914,10
CD4_Tem_CCR7neg,CD8_Tem_CCR7neg,0.6177643176306564,0.948347321458065,-0.3305830038274086,35
Atypical_Bm_ITGAX,ncMono_C1QA,0.49013027062356707,0.821942593046995,-0.33181232242342795,7
CD4_Th_TNFRSF11A,NK_bright_XCL1,0.57807146237845,0.911690855568107,-0.33361939318965705,10
CD4_Tfh-like_CXCR5,CD4_Th_CCR4,0.6079245027944535,0.941881380459197,-0.33395687766474347,13
CD4_Tem_CCR7neg,Switched_Bm_IGHDneg,0.5404100968805546,0.87543106178402,-0.33502096490346533,14
MAIT_SLC4A10,NKT_NCR1,0.5895219392055515,0.926988291351802,-0.33746635214625054,32
Proliferative_NK_MKI67,pDC_IRF4,0.3395944635260194,0.67784706963799,-0.3382526061119706,5
Unswitched_Bm_CD1C,pre-Switched_Bm_JAM3,0.6258812655159145,0.965048165049285,-0.33916689953337054,10
CD4_Treg_FOXP3,cMono_IFI44L,0.4740930140671627,0.814142381177516,-0.34004936711035333,7
Terminal_NK_dim_CD160neg,pDC_IRF4,0.38873309891047236,0.729981836649045,-0.34124873773857267,8
CD4_Tn_SOX4,Proliferative_T_MKI67,0.5143703055379971,0.857000619136651,-0.3426303135986539,5
CD8_Tem_CCR7neg,pre-Switched_Bm_JAM3,0.5096168198292539,0.852590300711651,-0.3429734808823971,14
MAIT_SLC4A10,pre-Switched_Bm_JAM3,0.4991356298499943,0.842920140308571,-0.34378451045857666,13
CD8_Tcm_IFI44L,pDC_IRF4,0.49936801277129106,0.845206667021206,-0.3458386542499149,10
cMono_IL1B,ncMono_C1QA,0.5849863215287074,0.93109915861235,-0.3461128370836426,12
Switched_activated_Bm_CD86,cMono_IFI44L,0.45221935962019877,0.799431476318662,-0.3472121166984632,7
CD4_Th_TNFRSF11A,NKT_NCR1,0.556170601891508,0.904325471689237,-0.348154869797729,20
CD8_CTL_GZMB,Proliferative_NK_MKI67,0.520155201568566,0.868676318256197,-0.34852111668763097,6
CD4_Tn_LIMS1,MAIT_SLC4A10,0.5538447039508663,0.903166570518477,-0.3493218665676108,8
CD4_Tem_CCR7neg,CD4_Th_LMNA,0.6064773860254671,0.956172724309737,-0.3496953382842699,16
Atypical_Bm_ITGAX,DC2_CD1C,0.47445179486439865,0.825760266198016,-0.35130847133361737,7
CD4_Tn_LIMS1,CD8_Tcm_IFI44L,0.5785631650302732,0.931132235031337,-0.35256907000106386,8
CD4_Tcm_CXCR5,CD8_Tn_CCR7,0.5987268902975114,0.953162608952457,-0.3544357186549456,32
CD4_Tn_LIMS1,CD4_Treg_FCRL3,0.5799308835668912,0.935694145945476,-0.3557632623785848,8
CD4_Tcm_CXCR5,gdT2_IL12RB2,0.5763056379815442,0.933293388883414,-0.35698775090186974,21
CD8_CTL_GZMK,cMono_IFI44L,0.45823383805399803,0.816013676420501,-0.357779838366503,8
CD4_Tem_CCR7neg,CD4_Tn_SOX4,0.5681255041420092,0.926631607062219,-0.3585061029202098,12
cMono_IFI44L,gdT2_GZMK,0.3791594427434432,0.740269796506382,-0.3611103537629388,6
CD4_Tcm_CXCR5,NKT_NCR1,0.5278640102351222,0.889819947769842,-0.3619559375347198,25
CD4_Tem_CCR7neg,gdT2_IL12RB2,0.5758455867148928,0.937880792995396,-0.3620352062805031,23
Proliferative_T_MKI67,ncMono_C1QA,0.47087924966498645,0.833420018481048,-0.3625407688160615,10
Proliferative_NK_MKI67,gdT2_GZMK,0.4230035900868873,0.786554410009992,-0.36355081992310473,5
CD8_CTL_GZMK,gdT2_GZMH,0.5784011388635059,0.942208536489894,-0.36380739762638814,19
CD4_CTL_GZMH,ncMono_C1QA,0.45322347889956976,0.81737040176239,-0.3641469228628202,10
ncMono_FCGR3A,pre-Switched_Bm_JAM3,0.4627626021175171,0.827019403350402,-0.36425680123288495,11
DC2_CD1C,cMono_CD14,0.5611765657250222,0.925811917434868,-0.36463535170984585,13
CD4_Treg_FCRL3,gdT2_GZMH,0.5431620781410845,0.907986056249345,-0.3648239781082605,15
CD4_CTL_GZMH,CD4_Th_CCR4,0.5439476872307902,0.909241697711394,-0.3652940104806037,8
Mature_NK_dim_FCGR3A,cMono_IFI44L,0.37738628978899924,0.743069089466838,-0.3656827996778388,8
CD4_CTL_GZMH,Proliferative_T_MKI67,0.5527847399897861,0.918749220083367,-0.36596448009358096,8
Terminal_NK_dim_CD160neg,gdT2_IL12RB2,0.5427588952690932,0.909252535090552,-0.3664936398214589,12
CD4_Tn_CCR7,CD4_Tn_LIMS1,0.5583329322857965,0.927227774607265,-0.3688948423214685,9
CD4_Tem_CCR7neg,DC2_CD1C,0.4651889332273363,0.834141068704418,-0.36895213547708167,10
MAIT_SLC4A10,cMono_IFI44L,0.4007573889599089,0.770793514990254,-0.370036126030345,9
