,Atypical_Bm_ITGAX,Bn_IFIT3,Bn_IL6,Bn_TCL1A,CD4_CTL_GZMH,CD4_Tcm_CXCR5,CD4_Tcm_IFI44L,CD4_Tem_CCR7neg,CD4_Tfh-like_CXCR5,CD4_Th1-like_GZMK,CD4_Th17-like_RORC,CD4_Th22-like_CCR10,CD4_Th_CCR4,CD4_Th_CR1,CD4_Th_LMNA,CD4_Th_TNFRSF11A,CD4_Tn_CCR7,CD4_Tn_CXCR5,CD4_Tn_LIMS1,CD4_Tn_SOX4,CD4_Tr1_IL10,CD4_Treg_FCRL3,CD4_Treg_FOXP3,CD8_CTL_GZMB,CD8_CTL_GZMK,CD8_CTL_IFI44L,CD8_Tcm_IFI44L,CD8_Tem_CCR7neg,CD8_Tn_CCR7,CD8_Tn_SOX4,DC1_CLEC9A,DC2_CD1C,DC_CSF2RA,HSPC_CD34,ILC2_IL2RA,Immature_T_CABP4,MAIT_SLC4A10,MK_GP9,Mature_NK_dim_FCGR3A,NKT_IFNG,NKT_NCR1,NK_bright_XCL1,Plasma_IGHA1,Plasma_IGHG1,Plasmablast_MKI67,Proliferative_NK_MKI67,Proliferative_T_MKI67,Switched_Bm_IGHDneg,Switched_Bm_IGHE,Switched_activated_Bm_CD86,Terminal_NK_dim_CD160neg,Transitional_B_MME,Transitional_NK_GZMK,Unswitched_Bm_CD1C,Unswitched_Bm_IL6,cMono_CD14,cMono_CXCL10,cMono_IFI44L,cMono_IL1B,gdT1_TRDV1,gdT2_GZMH,gdT2_GZMK,gdT2_IL12RB2,intMono_GFRA2,ncMono_C1QA,ncMono_FCGR3A,ncMono_IFIT1,pDC_IRF4,pre-Switched_Bm_JAM3
cMono_IFI44L,0.801929364584786,0.800860170561159,0.804023240673026,0.743095852214409,0.799669189193105,0.792931292552417,0.857704263304538,0.79970186075676,0.769372263877943,0.792068347242079,0.79979066989584,0.838487856494576,0.835469673228018,0.716163593363585,0.824856689753384,0.805624667690475,0.727759139148158,0.817281486823681,0.847464252634612,0.810394597487968,0.822379114173002,0.789414002727384,0.814142381177516,0.767299971829951,0.816013676420501,0.822855664968744,0.832002260866636,0.774824032131244,0.752642710269863,0.858992447820772,0.623335788923292,0.908813445777335,0.872950902632773,0.812369277295347,0.608599398949408,0.805921038376839,0.770793514990254,0.396733139213658,0.743069089466838,0.743137377980608,0.764141317009367,0.787993201935179,0.715821573376627,0.719365841921797,0.58258097098805,0.703671624288452,0.823085051504697,0.802524604035378,0.809724401215893,0.799431476318662,0.754799172729363,0.766055743823771,0.739624697452462,0.793667592019537,0.819077735740832,0.961612213624279,0.899652445289779,1.0,0.965932638620385,0.762337519208657,0.751510194222518,0.740269796506382,0.746459404345397,0.946790204140593,0.923210095519924,0.910229098664179,0.884427529060735,0.76339280961513,0.796357706185669
cMono_IL1B,0.797049397401897,0.783084169614707,0.782980378114387,0.731331590975815,0.791770412800945,0.772825823411473,0.835764181496819,0.781121587788895,0.744978063993914,0.776782452635084,0.774962893001281,0.818088527225995,0.814214079592484,0.697847705788285,0.80881878636684,0.783640993476213,0.713011358980675,0.79592843111444,0.830573395916865,0.79249852269034,0.821698201117071,0.779010651076111,0.803292455368959,0.750108971241781,0.796962865891608,0.80081425667077,0.822483978837416,0.759447653500318,0.735314508996934,0.853445353309254,0.587108818782165,0.912043403756028,0.861969421405669,0.798656751570538,0.637246241593387,0.803653338725667,0.753791644384468,0.390928780695886,0.737959719613576,0.751668861823841,0.753097982946042,0.767882096871598,0.694395113298748,0.70880314415011,0.60498003353396,0.732075649003152,0.810987059085213,0.7849041493674,0.802577006864979,0.79933281290915,0.750451375090487,0.756760170675954,0.741146475009332,0.796122191250682,0.80422722316661,0.961355327482138,0.887364972438678,0.965932638620385,1.0,0.750022355589784,0.751444620681389,0.741550942781299,0.73497379273427,0.947883717435248,0.93109915861235,0.915179290919546,0.88314558180008,0.787818440108683,0.790499076470488
gdT1_TRDV1,0.843010418408155,0.831385559798521,0.83171787577074,0.814831237639457,0.872036874097075,0.91722249737355,0.938670150406151,0.898624574617176,0.902953515947861,0.894394308585944,0.896934231316526,0.910348944373065,0.905863086663716,0.727047492422521,0.91485610247625,0.90788993303471,0.899734584210209,0.921426010369352,0.913772537066425,0.924428457602016,0.891474255699942,0.925071624490207,0.89294570175195,0.850656859647719,0.906769146243345,0.848955447300471,0.938551893770502,0.898744991599527,0.915782743626676,0.922296304381688,0.608014018853063,0.778544784841767,0.833438216497758,0.794092779478652,0.666097335294795,0.881575327307821,0.87485365894892,0.42240261303989,0.883474519377711,0.780082504189497,0.841241925573251,0.867864598116397,0.792699267172003,0.755084799241753,0.561217487272844,0.721925404594911,0.866340728504456,0.861276661718077,0.857994171413541,0.848319169000501,0.867278488904603,0.829825775650426,0.895615616314373,0.859740243044034,0.834189515165867,0.720709856216161,0.734165313842049,0.762337519208657,0.750022355589784,1.0,0.887486642355823,0.904561828705068,0.908279903134624,0.827795396924385,0.832091539827988,0.835718903025068,0.804627263754135,0.828886051368492,0.86157451111387
gdT2_GZMH,0.844570355294349,0.803377643574756,0.784591428381469,0.82381570397753,0.962896403974396,0.913370812021352,0.909763788816185,0.922572102475286,0.914077698977748,0.935275351875022,0.926118461384429,0.926491975803675,0.899408851437934,0.690293297549095,0.926931331332261,0.930495980916902,0.878278096089173,0.902178034011388,0.890666487422718,0.896963092020767,0.879571016418444,0.907986056249345,0.919733336986913,0.96207921667319,0.942208536489894,0.853073641159939,0.914375344952748,0.952107437132564,0.885546050154813,0.890388454768884,0.545863165827433,0.830113619697815,0.808067444476237,0.775456455534992,0.610388549380847,0.861804003376307,0.941411754058115,0.42557942494474,0.946497992572899,0.843898687458624,0.966103086420237,0.902303151958571,0.77058942697387,0.698933308193566,0.550767559050102,0.808402109280345,0.905304932760936,0.856948037783987,0.848870233648073,0.842694468150441,0.926831576673606,0.824318240309542,0.938822358603731,0.848521249812965,0.802836908364791,0.766322423172863,0.707396537347136,0.751510194222518,0.751444620681389,0.887486642355823,1.0,0.950007523968016,0.964999705296764,0.774738423162936,0.815574116105497,0.82509141038752,0.757023097103887,0.794479856699068,0.841374703164259
gdT2_GZMK,0.86190183807628,0.842180649621463,0.81136348374753,0.806074958361364,0.94852755359178,0.907788463133322,0.921756465641323,0.918331745532177,0.906771214008799,0.936497841388089,0.925194364183056,0.929925846835432,0.916300997121776,0.734451936016674,0.937277460170033,0.929287054822716,0.876739066435936,0.907683513270851,0.890197485568615,0.896931486614086,0.873533517321764,0.906632494895637,0.911845726575114,0.9302159714478,0.944550084009447,0.861350867639709,0.916174389081344,0.941928426371936,0.884026791594468,0.899557432430273,0.550886607288797,0.792234544093791,0.828367077857928,0.832229266012935,0.635194194773716,0.856898582257671,0.945071106742715,0.430052992092487,0.910338676684418,0.820870469372876,0.929478452595555,0.903779808687171,0.794406368449749,0.718359578852834,0.636661735832293,0.786554410009992,0.904039120738972,0.874081641127488,0.854263343073524,0.856560611005751,0.898002958524087,0.823747133083139,0.93580630051223,0.856015637366046,0.861465537157428,0.732813201794694,0.700436420811673,0.740269796506382,0.741550942781299,0.904561828705068,0.950007523968016,1.0,0.958475255168987,0.805757752099042,0.833151191552067,0.832956239505561,0.806658408453774,0.809543702223042,0.846590462318818
gdT2_IL12RB2,0.846464779407524,0.777632520260253,0.788681082071717,0.836712802456386,0.958190971035062,0.933293388883414,0.922837184042178,0.937880792995396,0.935724540706034,0.955260887065575,0.946404726692688,0.935374298862721,0.910424737115477,0.728286581753828,0.935766398948112,0.946003075398766,0.8992468087617,0.919181949947053,0.907403706379164,0.905517202485096,0.889977888577666,0.926909477587344,0.927111992735163,0.953772358404243,0.956998017070318,0.865852900375623,0.931143202426365,0.967881824173599,0.911541509272023,0.895749101357628,0.549821047321411,0.821816245462492,0.814410658110376,0.811253829251337,0.631622431975202,0.860686298518386,0.964272590913378,0.453819555934293,0.93455408268299,0.813084706597931,0.946912463365234,0.902832553889782,0.782943535563859,0.716282597738119,0.604151463162887,0.790491426371157,0.901901311425362,0.859012087771478,0.847226564264344,0.850652050375982,0.909252535090552,0.824928835022943,0.932875276861284,0.848890310310636,0.818258509056434,0.769663310256588,0.722944810075561,0.746459404345397,0.73497379273427,0.908279903134624,0.964999705296764,0.958475255168987,1.0,0.770145111478203,0.810551330158221,0.819325751930671,0.751793209724176,0.80868370083074,0.846003648195996
intMono_GFRA2,0.794224536967785,0.750439942807727,0.76317917132872,0.712450749888583,0.775549900673286,0.751726210445462,0.83477565369971,0.769061443914061,0.731557917481672,0.76439138079107,0.76533991794306,0.816138281270505,0.804092997119434,0.696013215888948,0.801025627429992,0.779476118844827,0.697946699143832,0.783735720084221,0.817382511260841,0.795834234588529,0.808311207731864,0.767445186926483,0.786386410464118,0.735801293836437,0.781441650561835,0.792804381442269,0.803518419994333,0.744368326309098,0.708270650678324,0.853464507113343,0.598252491592954,0.907287106737973,0.855743340165176,0.807362440881095,0.653827568035573,0.779881318832759,0.739262641951005,0.393645988995167,0.747699447459606,0.710320465639013,0.738171910289223,0.764854909244155,0.711894227699416,0.69566959169748,0.523898034159125,0.709366128487857,0.808006087416381,0.783852645759411,0.785993973681451,0.778145766742887,0.73737099609439,0.746504065057319,0.739255179869997,0.766873436381993,0.792488660184347,0.93328697548616,0.877690320079011,0.946790204140593,0.947883717435248,0.827795396924385,0.774738423162936,0.805757752099042,0.770145111478203,1.0,0.933547980906244,0.920589379689814,0.917815215532147,0.775942865147362,0.769537196626238
ncMono_C1QA,0.821942593046995,0.798586609716067,0.781618411351287,0.780525075910762,0.81737040176239,0.808274581323494,0.830244450351967,0.813979898959468,0.789237386445899,0.806265574676762,0.815061393547148,0.846890716206061,0.846799319779808,0.6539385465401,0.828331408736616,0.819192701395881,0.745909975023388,0.815196830636085,0.833570008113692,0.804160074016549,0.820133598927495,0.7980278628287,0.819038052115245,0.794290804398506,0.819112887896052,0.82478380381166,0.829820719308271,0.803903772980298,0.76287983870117,0.846001773282191,0.561499549822004,0.913327413936056,0.86003899137961,0.769283706701599,0.627135562559986,0.818735105346272,0.787696353010282,0.416201564840698,0.77738477423621,0.783301807222068,0.800701323918595,0.804664013280972,0.734048526461402,0.696259618152924,0.554549370951808,0.750915266310726,0.833420018481048,0.828820205123813,0.808504137315256,0.813331110139121,0.739032386694057,0.792489031073661,0.750139797682226,0.817843013581248,0.813373495446522,0.933453722079204,0.87325261749315,0.923210095519924,0.93109915861235,0.832091539827988,0.815574116105497,0.833151191552067,0.810551330158221,0.933547980906244,1.0,0.97193530429262,0.952180707211357,0.768738861053524,0.810001072468928
ncMono_FCGR3A,0.824159372697714,0.799190844545046,0.773017908774966,0.799673723352113,0.830193967508148,0.809042553321976,0.83197581896295,0.819322867907562,0.797553053640196,0.807883307655506,0.817283298904576,0.853362538809652,0.852613235896006,0.676259218787999,0.836646106769369,0.813742424154687,0.761056852605451,0.814115972800444,0.83309737492894,0.816240470307266,0.828729271792575,0.79452484258894,0.822739532558963,0.801844932121842,0.822523819293237,0.826505546194273,0.831671001937402,0.812719737372472,0.788858009247473,0.85868195383279,0.594266901031657,0.903992765985693,0.866375627705494,0.779992295669709,0.652383395420011,0.828316347506583,0.787885456218272,0.423016294651633,0.788005967795376,0.754012719529733,0.815426382548707,0.807276093226973,0.734497015672021,0.697621664390861,0.524252923001348,0.745793157015252,0.830289075666241,0.839078925047585,0.817281626894129,0.83101411719955,0.739493991805705,0.807246284768369,0.75465360824428,0.83133603583602,0.810514191706444,0.925756171838149,0.854993035009561,0.910229098664179,0.915179290919546,0.835718903025068,0.82509141038752,0.832956239505561,0.819325751930671,0.920589379689814,0.97193530429262,1.0,0.952150496325894,0.768121709474429,0.827019403350402
ncMono_IFIT1,0.800109502470111,0.784900470758007,0.765309066149381,0.733114334451232,0.759221793712596,0.74986485772638,0.807042565349914,0.73803378021382,0.723724540524419,0.75492003123617,0.748114320796152,0.814142305203478,0.818056101989449,0.634542923772854,0.786554982616375,0.751356821400077,0.680493173870245,0.759254862067515,0.805191200139164,0.782967506770525,0.785010821912108,0.732493732936144,0.769434621544928,0.72017647253583,0.760347726804243,0.793198933858264,0.774571613263392,0.728960451210952,0.683545545326326,0.803543456797218,0.589414109481557,0.881595954120451,0.827897676458716,0.749453286519206,0.629897673834111,0.753308776070058,0.726095221417162,0.385928333734484,0.716699126798057,0.727557018875369,0.729905041439359,0.785168907352893,0.698018268415612,0.671715401556404,0.490794825479539,0.703422690737052,0.787367334553963,0.788396966623394,0.782930707287959,0.786715407075675,0.686694728448184,0.746093215292702,0.711690729457573,0.778631457989649,0.787210734102718,0.868270349358187,0.837927138325947,0.884427529060735,0.88314558180008,0.804627263754135,0.757023097103887,0.806658408453774,0.751793209724176,0.917815215532147,0.952180707211357,0.952150496325894,1.0,0.716630303862897,0.792356462337248
pDC_IRF4,0.816698795498957,0.744198288936384,0.771661477394929,0.801578121734847,0.808802704070546,0.826904412103178,0.832459953557692,0.823476731909764,0.811479556409287,0.820541875340394,0.825347736597319,0.835464774728453,0.810212851746587,0.63369985620235,0.832084130086522,0.822211095650059,0.787554258838109,0.819762025403732,0.830079460570348,0.831667079440001,0.809571241352712,0.836445128668078,0.831193772042509,0.790184094591117,0.828523543478777,0.748715380891953,0.845206667021206,0.814900992075173,0.810014046127415,0.818918365846008,0.562630754073369,0.844254322736548,0.855212826105701,0.768828271388558,0.627433783268283,0.812199904802649,0.809101105115115,0.398844173370486,0.759510089109332,0.715685482023173,0.783802214113995,0.794026442935124,0.760121113863559,0.702245830906861,0.535570618275143,0.67784706963799,0.815703544597027,0.82696610665635,0.81454007499361,0.816454946637914,0.729981836649045,0.804781478919772,0.741365154690865,0.811725848561485,0.748180818897735,0.774965965823753,0.734736651521483,0.76339280961513,0.787818440108683,0.828886051368492,0.794479856699068,0.809543702223042,0.80868370083074,0.775942865147362,0.768738861053524,0.768121709474429,0.716630303862897,1.0,0.816280288079231
pre-Switched_Bm_JAM3,0.945810612061294,0.924072388906855,0.922041959913282,0.94149390513651,0.837343952413735,0.854564090278727,0.857390086507188,0.854663375371953,0.0,0.0,0.0,0.0,0.847287048136695,0.85732172492128,0.848271886612589,0.861350827725379,0.843478965335411,0.858456643526069,0.850840478324281,0.842208784250934,0.0,0.858975319274712,0.849708624190478,0.82855570532896,0.851188429544777,0.842327549642534,0.856688909348793,0.852590300711651,0.84842486740905,0.854038420350932,0.800139214658238,0.820696644229555,0.825492079529546,0.827547944752839,0.828914455449675,0.0,0.842920140308571,0.496527176622413,0.824391251639505,0.842789591807913,0.830112208058381,0.847271180242853,0.83313436223153,0.826702861598878,0.73009038577461,0.783316383580947,0.78406585363146,0.961996849831183,0.949641679882528,0.946915909804598,0.818830567929465,0.938269320524255,0.837274118029502,0.965048165049285,0.949257876972485,0.814300442728613,0.783643086935717,0.796357706185669,0.790499076470488,0.86157451111387,0.841374703164259,0.846590462318818,0.846003648195996,0.769537196626238,0.810001072468928,0.827019403350402,0.792356462337248,0.816280288079231,1.0
