,AS_DC,Atypical_Bm_ITGAX,Bn_IFIT3,Bn_TCL1A,CD4_CTL_GZMH,CD4_Tcm_CXCR5,CD4_Tcm_IFI44L,CD4_Tem_CCR5,CD4_Tem_CCR7neg,CD4_Tfh-like_CXCR5,CD4_Th1-like_GZMK,CD4_Th17-like_RORC,CD4_Th22-like_CCR10,CD4_Th_CCR4,CD4_Th_LMNA,CD4_Th_TNFRSF11A,CD4_Tn_CCR7,CD4_Tr1_IL10,CD4_Treg_FCRL3,CD4_Treg_FOXP3,CD8_CTL_GZMB,CD8_CTL_GZMK,CD8_CTL_IFI44L,CD8_Tcm_IFI44L,CD8_Tem_CCR7neg,CD8_Tn_CCR7,DC1_CLEC9A,DC2_CD1C,DC_CSF2RA,HSPC_CD34,ILC2_IL2RA,MAIT_SLC4A10,Mature_NK_dim_FCGR3A,NKT_NCR1,NK_bright_XCL1,Plasma_IGHA1,Plasma_IGHG1,Plasmablast_MKI67,Proliferative_NK_MKI67,Proliferative_T_MKI67,Switched_Bm_IGHDneg,Switched_Bm_IGHE,Switched_activated_Bm_CD86,Terminal_NK_dim_CD160neg,Transitional_B_MME,Transitional_NK_GZMK,Unswitched_Bm_CD1C,cMono_CD14,cMono_CXCL10,cMono_IFI44L,cMono_IL1B,gdT1_TRDV1,gdT2_GZMH,gdT2_GZMK,gdT2_IL12RB2,intMono_GFRA2,ncMono_C1QA,ncMono_FCGR3A,ncMono_IFIT1,pDC_IRF4,pre-Switched_Bm_JAM3
SREBF2_+,0.0017522384746176368,0.0023503080187583774,0.0019332107599867598,0.0018949426064765254,0.0013341611861637135,0.0011076337285461978,0.001111357168689315,0.001403406968700806,0.0011490270946687671,0.0011491534105842942,0.0011443857459198688,0.0011497546577896537,0.0012328197827236982,0.001254935124130523,0.0012217083473810074,0.0011640732977025356,0.000948348482093012,0.0012823614295995789,0.0010316922304773265,0.0012085043975151781,0.0013424118784735833,0.001172070558931468,0.0012726726108749124,0.001053708218663413,0.0012205104256046554,0.0009804666129025511,0.0017881983514283668,0.0013367773686449483,0.001201762284495247,0.0015745474435968812,0.0013614485765903806,0.001131636701705592,0.0014347692484178805,0.0014316969057035142,0.0013237005049013082,0.0021230893868952336,0.0020916090636581603,0.002215312409723943,0.0015911298496327593,0.001644189215153898,0.0022211549106736003,0.002268209778338662,0.0025120740474835115,0.001337727268415298,0.0019864568264172954,0.0013204910655004638,0.002189692496823285,0.0010514141147923526,0.0010837332430408393,0.001050297043888182,0.001019903091904019,0.0010817655880981268,0.0013098773607281592,0.0012159162826349962,0.001194455364473726,0.0011723058610902171,0.0010853577615355285,0.0010828042067445186,0.0010871834484366232,0.0016586051783130326,0.0020984503675821713
STAT1_+,0.0022456228483833107,0.0012903732638727759,0.0016786854620698655,0.0012007337819166164,0.0018356276625996384,0.002145269376788168,0.003114444954264,0.0025646988957793806,0.0020529016341550577,0.002178458935538382,0.001989070208027132,0.0021174555133469776,0.0021464704558217264,0.002364166076800545,0.002167081206736131,0.0021099352871511543,0.001998097941990086,0.0024269578844115037,0.001987599145534529,0.002330235509497617,0.001665008233834188,0.001760888916261074,0.0029904661229398625,0.0021699131447942793,0.0017666175755861665,0.0019815185876650428,0.002593563513095058,0.0023889034040129415,0.002032666605229533,0.002216281385187079,0.0017458274478136227,0.0018003203846114497,0.001575679222507069,0.0016467506537952824,0.001665877656902695,0.002377311483239935,0.002417362328276751,0.003034027808447404,0.0019535487225300708,0.0028462781027761004,0.0014749492989115517,0.001492266223171853,0.0016277739613089197,0.0013285762438359338,0.001293109617617491,0.001586912786491699,0.0014219625940049454,0.0024429131032661926,0.0035895132235090315,0.0029980225252211295,0.002358137930794049,0.0019146555535428423,0.0016479009095605793,0.0017574029255455301,0.001655078466373512,0.0028307724579942845,0.0028087549664114956,0.002628591275540326,0.003275553219001907,0.0020063360356052926,0.0013832130378989757
STAT2_+,0.002341993428829408,0.0015174724363081085,0.0015596042847312622,0.0013247981295648787,0.0011076084732363858,0.0011600937722932175,0.0016193583542758138,0.001417487963740129,0.0012125577514969317,0.0011597225455397876,0.0011244137062129253,0.0011509997480667281,0.0012223499076790638,0.0013026266223705389,0.0012404840747890908,0.0011774147244921459,0.0010989155294710068,0.0012960527483054205,0.0010849005901801202,0.0012512183240256133,0.0010830136005890022,0.0010232621964403152,0.0016467306029544495,0.0012040021916299465,0.0010429718120262093,0.0010918290572113712,0.002218797874633918,0.00229831199434612,0.0024346851238864903,0.0017337343517229676,0.001405874502929572,0.0010032027439126812,0.0010704823882191302,0.0010727441120903516,0.001168863974783618,0.0017787588363054098,0.0018438131570301089,0.0018387367580767358,0.0012631594285733637,0.0014067840906596828,0.0014355566391377626,0.0013961347676637763,0.0014384857378591858,0.001068202706019895,0.0013664240094914868,0.0010319616600239427,0.0014262271793430475,0.002782032010694467,0.003216672500933631,0.00309690179013426,0.0026254507623001584,0.0010933852950866362,0.0010140389480852213,0.0010352500590344498,0.000979957239027246,0.0028052877968915988,0.002597334999399119,0.0024767527898409986,0.0027005413695339233,0.002283659040006805,0.0013677595166451937
STAT4_+,0.0006731396139250964,0.0011482608436106058,0.0011317012714633164,0.0009357809978206171,0.00473962291135201,0.0027605137397437784,0.002884002735170534,0.003310982387185035,0.0028472405665120925,0.002828115908028562,0.003128071610728869,0.002834152632816382,0.0026050113512193873,0.002640858242758148,0.0025834328427274387,0.0026379323662831023,0.002694825171517724,0.003724578039833034,0.0025655259877036783,0.002492327973677381,0.005469199889228979,0.004637072583835987,0.004373562254464379,0.003939385751899748,0.00482613714890548,0.003712042768883549,0.0006182684310081366,0.0006139383237187412,0.0009342407182088004,0.0007991069056276629,0.0024254322200398487,0.0044765823059217435,0.0057035772071930505,0.005451267068920683,0.004060403099306824,0.001031925237001013,0.0010305823411499572,0.0005600133320545079,0.004342299343341386,0.002930188323766299,0.0011492777246841128,0.001175291523302264,0.0011798059012622067,0.005572241300945102,0.0009116718078050703,0.00514139860834614,0.0010752928117676154,0.0006231216538303032,0.0008663346667276686,0.0007757319715054333,0.00060600431934814,0.003357502856972138,0.005261011238143974,0.004448180133845584,0.004626090620590605,0.0007680473267483527,0.0008294884889069966,0.0008445851351458615,0.0008972973413078225,0.0008037157220147683,0.0010959721657388339
STAT5B_+,0.002182449337408319,0.002414312388660788,0.002674132446056237,0.0026582936179697218,0.003302744558208975,0.004664387116172513,0.004439229694386605,0.0039853756535466025,0.004371378527706756,0.004663536438327338,0.004194829643892906,0.004473723531001097,0.0042724449551983824,0.004312775095007458,0.004358003968811572,0.0043587645905061026,0.004610832842629433,0.0039763319012174085,0.004170625330324142,0.003927849082557697,0.0029627167717437937,0.003686179879503651,0.0035571390808688385,0.004044636726266723,0.0034240347260201067,0.004243402135162163,0.0020710062370162268,0.0016924439850517481,0.0019311435622746704,0.0025097647687727185,0.0034573345540139006,0.003508663988061604,0.00236029111348623,0.002496830086004092,0.0028022965246575866,0.0027691158840249617,0.0028550950452941593,0.002895028521592046,0.0024979852647929847,0.0030879275858010325,0.002749689716853876,0.002697912925172211,0.00266719108458872,0.0025800361885970386,0.0025841826150957282,0.002615172838921804,0.002644721457243051,0.0015437557072971288,0.001594269106964103,0.0015482975444747497,0.0014583700417532246,0.0040842870385092555,0.0029094916980755593,0.0033248832886839438,0.003262479534019743,0.0014986358767733405,0.0015186839639367863,0.0016368420119901375,0.0016437422760736552,0.002260000840019316,0.002702123691121078
STAT6_+,0.0015790985722210936,0.0017283843111433566,0.001806229254524051,0.0017710054774023095,0.0011794988134424594,0.0014092257967859266,0.0014363639112892279,0.0014363202685989227,0.001394201058511313,0.0013683807332758328,0.0012651649904188015,0.001282403599371411,0.0012900659816488364,0.00134791840345192,0.0013281422489143885,0.0013291379801411865,0.001516632989238264,0.0013997847760675274,0.0014639788725543947,0.0013695478342394167,0.001197611594980247,0.0011945902019348206,0.00133828475984985,0.0014184801119812112,0.0012002992401642042,0.0014941688398270269,0.0016447443012912856,0.0014021902301104203,0.001545722800060626,0.0016958184370527358,0.001525782162833368,0.0011317864442129666,0.001135838453922751,0.0011505483492908518,0.0012626290513817963,0.001495352508604386,0.001547261928416055,0.001624037745540413,0.001279589234252805,0.0013125472795768786,0.0017790411613029895,0.001774863455363131,0.0017790712436376154,0.0012854203818646465,0.0017765716655959386,0.0011392642634951008,0.0017332512060619497,0.0011728453877767298,0.0012631204073160988,0.0011733602446248935,0.0011055297054833955,0.0014149000604423967,0.001134852247163531,0.0011631875869125394,0.0011210152982964146,0.0012638357114549653,0.0014086755321872867,0.0015424854188118248,0.0015824592919040353,0.0014166167655904048,0.001754935010603343
TAL1_+,0.00018192236809086993,1.1758889402176663e-05,1.3887414158941454e-05,1.3234881120987016e-05,8.141563023329431e-06,1.4507116537157517e-05,1.3740318443352088e-05,2.2124842000014335e-05,2.5303683689576176e-05,1.1500617244379552e-05,1.4141872909569586e-05,1.2655285767980714e-05,1.773128987600981e-05,1.4130177590783425e-05,1.9957854009198332e-05,1.63779422629632e-05,2.120063908618271e-05,2.118611560230679e-05,2.0917163343954885e-05,1.7270639852714028e-05,1.859095137267818e-05,1.5252982414803859e-05,1.6637823077003743e-05,2.2392614435928567e-05,1.1707369117509329e-05,1.79922950091519e-05,6.923689614268165e-05,1.6061840941414934e-05,9.060894044150261e-05,0.0016070484139573135,0.00010565751057802865,1.3664559936354073e-05,9.073912742394174e-06,7.695481686499305e-06,2.5719135772238208e-05,2.5620155701407353e-05,3.29839655550164e-05,3.164592671069443e-05,3.097097096362542e-05,1.583225858957093e-05,1.6165403926704142e-05,1.597235506631472e-05,9.030906842761834e-06,2.919935048476689e-05,1.09667892353458e-05,1.3413128366218554e-05,1.0613574161651115e-05,4.63690204689591e-05,4.4277245993535244e-05,4.32021184857466e-05,4.035262550196149e-05,0.00011487918660415033,8.40877542218065e-06,2.354142143556039e-05,1.250670676672638e-05,2.4697870158564867e-05,1.3665212780055913e-05,1.973237470498414e-05,7.02653325951433e-06,0.00014053452654955284,1.1171394405793081e-05
TBX21_+,0.0010415728247473767,0.0007946537446902957,0.0005522289400896873,0.0005370906458933586,0.00280914996674456,0.0009376630601060341,0.0009683622569012989,0.0016704586930393517,0.0010853282592511533,0.0009825061948252156,0.001342244029426191,0.0011185492852969902,0.001185925946290063,0.0011254915773876383,0.0011046753883225259,0.0010554691371187782,0.0008703605676777743,0.001448328554039686,0.0009238468377064529,0.001101309770791282,0.003142752268397561,0.0019213042709027542,0.0020515170205692573,0.0012719763791409528,0.0022992231502427757,0.0009880407992591495,0.0010084587417817739,0.0009208607244356914,0.0009364376868504507,0.0008835776739480585,0.0015563574914498944,0.002001470935959615,0.004094969307007254,0.0038695829574694482,0.002798581684271598,0.0011130034106922166,0.0010639593627094208,0.0009463693664208295,0.0035129282829323995,0.002112913810930931,0.0006442796182465679,0.0006570851888068228,0.0007499457300909652,0.0035708422746823115,0.0005444581686038379,0.0033834661624737375,0.0005966526898812112,0.0009209236098055825,0.0008909011348687419,0.0009111714214447965,0.0009317350485986281,0.0012057202455725005,0.0032987179850509606,0.0025034431100765097,0.0025584132549171324,0.0009441935430992541,0.0010230145856678244,0.0010175916452581975,0.0009876608982707005,0.0010254256749053854,0.0005730026889375088
TCF3_+,0.000927817388148519,0.002160908427119046,0.002382625113627407,0.0024378692329647704,0.0005492938673211822,0.0006978441192188606,0.0006951496079222288,0.000696727803700586,0.0006760567510922118,0.0006865406661959669,0.0006664181951717827,0.000692642881541124,0.0007059230736846125,0.0007053426612001644,0.0007239615612679161,0.0007150877502842618,0.0006563801831305656,0.0006611996581444762,0.0006699836978912547,0.0006873297832344885,0.0005159817755185542,0.0006186171573789327,0.0006552516445701516,0.0006475790312587448,0.0005876485463063301,0.0006556947414292746,0.0008700356992853402,0.0005556462122763434,0.0005666163634608498,0.0008747512368313225,0.0006994927781078479,0.000584102508032642,0.0004890717516192077,0.0004958468099417455,0.000565438623484263,0.0021931424243111066,0.0021958340398313273,0.0017792015362293793,0.0005823850042933646,0.0006399746503691778,0.0021915048273564255,0.0023000336930333234,0.0023279798293800065,0.0004595835795308853,0.002449867411326441,0.000505743195505718,0.002187834407397638,0.0003769882084379872,0.00040355289929915766,0.0003773720684941798,0.00036608899407644305,0.0006438174898658501,0.0005121390532583915,0.000579775079014798,0.0005573972284241603,0.00041557345716255464,0.0003950536540857242,0.00044932854105342004,0.0004424117485244384,0.0012271686541764882,0.0021691104792493153
TCF4_+,0.0019732928286438135,0.0017737473498497915,0.00190867268950125,0.001910664209885798,0.00025834542498094377,0.00017365105328874292,0.00020088580974993915,0.00028240353068677385,0.00018212263794492128,0.00017833256532485308,0.00018061223781472725,0.00017390506016735417,0.0002325973245495789,0.0002192749630646595,0.00020691971145928956,0.00018366423311815357,0.00013827672099256795,0.00021163585068238218,0.00013715157129283163,0.0002135504530759464,0.00025079414414706265,0.00019894143405501722,0.0002769681258986362,0.00016163023500877992,0.00022669778018445414,0.000141940810933235,0.0010511196732913783,0.0007659785168462229,0.0006962829708161328,0.0006550925213011262,0.0003496503486264354,0.00017166026377411704,0.00026233591828866976,0.0002792498586504645,0.00028251067320481186,0.0011763819829820634,0.0011975341700704643,0.0008961336908193257,0.00029357930531199663,0.00028181454364551166,0.0017064266756176881,0.001696245535224531,0.00162864208569938,0.00025247707063973346,0.001982821103896405,0.0002412772449864204,0.0018320579979473786,0.0005125176988610965,0.0005931645102261714,0.0005158031337625012,0.0005010734640758959,0.00016063440419333936,0.00024879555190940664,0.00022474857500540298,0.0002129410596355296,0.0005898325468799007,0.00047424083220535065,0.0004488268666247208,0.0004701879728622025,0.0031712458727932566,0.0018084017530389646
TCF7L1_+,1.9563866630790075e-05,0.0002473332330141421,9.964565015615791e-05,0.00012975891655102505,8.900948431735372e-07,1.9585624555626967e-06,1.3477178132261842e-06,1.8425309937421025e-05,2.7240526079731113e-06,1.1029943509401946e-06,2.0440110123385218e-06,1.5313520259006959e-06,1.042162533198645e-06,1.0394888247314302e-06,1.5549189492726954e-06,1.1162523554847649e-06,1.4317369220927517e-06,9.2409874234328e-07,2.1312771891859216e-06,1.3001978219945502e-06,8.310497922416449e-07,0.0,1.1077670799989549e-05,4.505944062377503e-06,1.23991098616303e-06,1.0447111835384944e-06,3.6764445260035184e-05,6.505384313552969e-06,2.9159941116566337e-05,1.5501263598748297e-05,2.4641408161720958e-05,1.5709888598584395e-06,7.53606427171173e-07,4.609466549931483e-07,1.2669849836296383e-06,4.9707579148387095e-05,0.00014311939761994607,7.297090380120125e-05,1.5758504705946504e-05,6.411828991722766e-07,0.0002766337856625344,0.0009681257583898352,0.0010119239568862634,4.007651766255927e-07,8.502879377738e-05,1.0677098192362833e-06,1.0862017147639027e-05,5.714826573089917e-06,4.255307959200604e-05,1.1065881645588006e-05,8.480212989546547e-06,8.330814084072318e-07,1.2928348161139658e-06,0.0,9.628995676171481e-07,5.3407450312568435e-05,0.00010020925782846806,8.508952482607946e-05,0.00015444908299860647,1.439420357151973e-06,2.15193570400798e-05
TCF7L2_+,0.0012724004192378308,0.0009074941508608911,0.0006484546215929496,0.0006386648490825328,0.0006136644870416747,0.0005277108240142905,0.0005533037080079371,0.000668756191835978,0.000593741072180135,0.0005486155436002497,0.0005833166036546504,0.0005999730785719477,0.0006174276657672757,0.0005951660571919012,0.000588989068084128,0.0005546762141134381,0.0004895982965557614,0.0006011477425216236,0.0005224822111996201,0.0005968980334581898,0.0006619535088483098,0.0005647801733135675,0.000631740308852639,0.0005397079764671874,0.0005827777593117166,0.000506975750400903,0.0012578348822148352,0.0014937956268156283,0.0015604021515427174,0.0008538064529737472,0.000776614100451234,0.0005626639031263137,0.000862513801769382,0.000745259381643884,0.000789647365879465,0.000698173657540488,0.0007210539136771134,0.0006580519681726706,0.0008360666780289937,0.0006317892134079073,0.0006932619360647538,0.0006640719403889801,0.0007776562826000921,0.0007956752018638285,0.0006548499020877704,0.000757175854417995,0.0006797374743590819,0.001925835103835835,0.002227565372362584,0.001999902076942478,0.0020055907945081383,0.000461503760772598,0.0006594196446427909,0.0005817214300906146,0.00058645065120686,0.0025431762544224313,0.0037048256190228258,0.003999947170224851,0.004315030578815895,0.000911238110925867,0.0006623819103089354
TCF7_+,0.0021934524897293086,0.0022141725471297264,0.0024450735800971525,0.002423779044913801,0.0025775206218527223,0.004048807595226661,0.003956945647566012,0.0031875561765749277,0.0036386769833733875,0.003819795256733665,0.003416498076116066,0.00351625145460298,0.003406162816108106,0.003542453774214381,0.0035731745989247125,0.0036343796664512523,0.004556164645971788,0.003538377968875252,0.004037270442075135,0.0033604708867143998,0.002439162481890077,0.003049207918395055,0.002963462958436004,0.004138114653054877,0.0028801671525549464,0.004545502459359974,0.0022169034958128553,0.0019069223135360074,0.0019130380439932088,0.002848930816606444,0.0029874395025578505,0.0028580976012569145,0.0021149112448642557,0.002181594056661444,0.0026297884438715446,0.0027224319714661076,0.0027593727895030198,0.0028042044063888733,0.0023188125295743865,0.002805698009475924,0.0024773977269878776,0.0024837187867266294,0.002416358342917613,0.0022185975081651303,0.002350485680030307,0.0023435236833490793,0.002374724590002834,0.0016337588969709315,0.0016227910593254468,0.0016151554773221606,0.0015463648700934378,0.0038902282787412344,0.0024287728882493955,0.0027729109883053043,0.0027060224311367055,0.0016590054470263364,0.001669668571902574,0.00172828473214792,0.0017201119179180969,0.002266154607392875,0.0023783840269004106
TFDP2_+,0.0006868042130103048,0.000559000444073163,0.0005181258411693702,0.0004628107262371215,0.0022128992564238114,0.0006659599521281063,0.0007216412361396225,0.0011151215062652673,0.000748422733193847,0.0006773949556012931,0.0008911175569062511,0.0007264697512379607,0.0007900247746255341,0.0007308144332804668,0.0007504499407389876,0.0007342265501765975,0.0007104214598769056,0.0009562643437606224,0.0007081578626192904,0.0007322123057788101,0.0026627152968999464,0.0014623735755141716,0.001602691719978731,0.001004422108217034,0.0018365514253419406,0.0008645322476243299,0.0006074487948459209,0.0005835336867114474,0.0006360788587942948,0.0008078676164214962,0.00140029338259736,0.0015585810013552758,0.003963708849172714,0.0035078735442071332,0.0026335185532187113,0.0007718067419299634,0.0007809516977962257,0.000582247429474521,0.00319073700045999,0.0014196438391972314,0.0004910861828278544,0.000495324269530264,0.0005380835890469723,0.003451775572407857,0.0004735219716126754,0.003160192056677261,0.0004423114430131131,0.0006185163537141782,0.0006382739464671418,0.0006266799222555976,0.0006414798698979555,0.0009547652652243888,0.0028341348544126343,0.00204465606092646,0.0021035498726988348,0.0006720882487662481,0.0007893055382921623,0.000786654591995156,0.0007920303113998029,0.0006304194699074141,0.0004425174439346114
TFEB_+,0.00313357398888769,0.003690067708678555,0.002982459910253256,0.002997017158384028,0.0012785517022884593,0.0008677222225926706,0.0008881331213633538,0.0012904468284728166,0.0010005282343389468,0.0009338958915156772,0.0009753373593532345,0.0010385603668293588,0.0011367295649334504,0.0011423230834189222,0.001067163318510002,0.0009748463864978236,0.0007665232104354338,0.0011361477305152576,0.00083594471138935,0.0012090710498057712,0.0012871166380507876,0.0010485666512531373,0.0011193105688657899,0.0009260899085133088,0.0011333369878676097,0.0008714021339245,0.003211304242684384,0.0032180175554745684,0.0030145440009231345,0.002008008425199327,0.0013310707886886102,0.0009862542712563529,0.0013431639874736067,0.0013999458177938993,0.0013261902761063232,0.0019566956638793977,0.0019521008716750687,0.0017888676393750004,0.0013735638210864863,0.0014261345649398001,0.0031628299421028946,0.0031694658751536906,0.0033294822126191405,0.0012571464453350687,0.003165616054978386,0.0012221388708895588,0.003281145757029485,0.0030410239919620753,0.003051286170218953,0.0030584074724763393,0.0029548955072448637,0.0008241005276324638,0.0012150645166646775,0.0010815704624034467,0.001075565694061873,0.003227845505373286,0.0028782706629884927,0.002708028034355743,0.002642992246862861,0.0028684773743497738,0.003177821638010801
TFEC_+,0.0025488879264893693,0.0030954052527238673,0.0017876787629520165,0.0018646613915529427,6.230188844895732e-05,0.0004342314774051639,0.0002754452496038667,0.0003051412498356862,0.0002587679313878888,0.00042872769649997196,0.00032562806323411614,0.00022901065505358018,0.0001684849083345181,0.0002639450339031992,0.00027234288383782694,0.000370720308812788,0.0001102996769882791,0.0005716163050283432,8.710386282834941e-05,0.0001689462554386998,5.682492591876705e-05,0.00017056079617571682,0.0001631716246570414,4.328103483331919e-05,0.0001454116199149772,1.884423657453698e-05,0.0021859297484220306,0.0023661905100178402,0.0018172207415328608,0.0002469934955458222,0.00020138803167654414,0.00042506776997287544,0.0002753942745095206,0.0001229872609442841,0.00013800023107544593,0.0002142666681833745,0.0002805634149464555,0.00014705037572497926,0.00017414313811424918,3.9271450251698376e-05,0.0017691170279993454,0.0011109365361233416,0.0011117572212910058,7.322247847137096e-05,0.002140131189323877,0.00017150157461782623,0.0027447096430091313,0.0016456408938145574,0.0015150984457316693,0.001632382790717094,0.001593038908620258,6.888694960838715e-05,0.00021010755805733056,0.0002564760791861366,0.0002403947524761905,0.001471275605148897,0.0011198715705939492,0.0009956018189338633,0.0009447282765431593,0.002558516869040417,0.002434103841860548
TGIF1_+,0.0020121206004351847,0.0023479448023753786,0.002260125898961767,0.002222929310108298,0.0024940991762677617,0.0026021616306025437,0.0025945131420454194,0.0023548392042883285,0.0026187368523216624,0.0026655673698074834,0.0028934043063849678,0.0027971616635502176,0.0029095581105309555,0.002811541817640838,0.002904667230307951,0.0029577902808214126,0.002323287483069241,0.002591173406683459,0.0025366154605540557,0.0026200724436663747,0.002298780999330073,0.0028912230384961755,0.0026348377237205675,0.002584547204244906,0.0027279540490017917,0.002362424919658025,0.00239138640483444,0.0024063268542526602,0.002155037537836832,0.002428055562192795,0.0026184326010292966,0.0027014830301027516,0.0021841424899064574,0.0021721604452640485,0.002220244805982109,0.0019358924264397434,0.0018075306524161772,0.001316414419308036,0.002112250225453867,0.0021507547404410344,0.002524748947066382,0.0025085385702259743,0.002519333290202419,0.0020224038318598933,0.0022242746372456656,0.0025111809140227264,0.002394930739473115,0.0022185706151182194,0.0020223319746653363,0.0021575615591334866,0.0020395181128650477,0.0027385810947131743,0.0024628700026705012,0.002784604005239819,0.002850503892919935,0.001997086261714433,0.0016196994690638108,0.0015728811414686698,0.001426493956104892,0.0026393315176657054,0.0023657166465656746
THRA_+,0.001873018960397195,0.0017044079842362474,0.0018785892485393726,0.00181893556709545,0.003612353667634787,0.0045614441449598215,0.004471680397437905,0.0036863983195306003,0.00438084340957401,0.004413580828964188,0.004178467872315436,0.004336190782553511,0.0042431514875009265,0.004194297296118317,0.004340770108301098,0.004404779522040794,0.005163890654408942,0.004316529571738097,0.004487837226394055,0.003904342776792507,0.0037141033886530445,0.004128763914849418,0.00374975313698002,0.004887172519405179,0.003919213413015977,0.005273663774989639,0.0017391867417012698,0.001526142374087501,0.001853522790408546,0.002279946727835459,0.00280835944739101,0.00414292820237383,0.002609900842394864,0.00312715896129128,0.002635274600856387,0.0021713632593827062,0.0022677714888622866,0.0021816501302139627,0.0024723735127008682,0.00315649611782825,0.0018754550147928436,0.0018424712786834514,0.0017637907709532842,0.003249402981787943,0.0017234543166854358,0.002873763348222307,0.0017446495695565916,0.0015038084720238492,0.0014634915064609514,0.001496079131584472,0.001400709778470721,0.004821267930625337,0.003840240667960908,0.003940035312022595,0.0039363437828553146,0.001425420380427185,0.0013772739806460993,0.0014418260596851008,0.0014185967103195135,0.0020402613475710976,0.0017527588240873306
VDR_+,0.0027055858652272956,0.001671454194297566,0.0010980272179926252,0.0010724923953753353,0.0009549389776453807,0.00023417920461023668,0.0002364596499447373,0.000698859273016338,0.0005158167003796613,0.00030847997060781093,0.00047176207471807583,0.0006209244184596529,0.000996204690840351,0.0005673314437782284,0.0007324513823119232,0.00047132058387444007,9.853238755486412e-05,0.0005883627049150533,0.0005290610111748798,0.000890978518943118,0.0010706608378184207,0.0004895394876914981,0.0005837770047687366,0.00017590156813937992,0.0006477876825696639,6.595759929040702e-05,0.002766830329206659,0.0034122651037289406,0.0026994491427690635,0.0012347023759481778,0.0011477362280006439,0.0005335012542523096,0.0016652135369300146,0.001666164000152868,0.0011902858904777641,0.0019494712496351992,0.0018338306492937857,0.001653195647093971,0.0014946733730525719,0.0010839768954173607,0.0010976536165063036,0.0008873565343096181,0.00115517588760808,0.0015150043835308628,0.0011060440792267498,0.0011713827022220187,0.0011778027321910146,0.002975772145637024,0.0034410538619036465,0.003012606254138443,0.0029340271414818636,5.292155038964985e-05,0.0012547203173596886,0.0007015824788270204,0.0007654946512950101,0.003950667240633184,0.005043156543733234,0.00539656551940116,0.005766199421979786,0.001999194010038762,0.0010868243040852421
VENTX_+,0.0032088811210732276,0.0012535147843352888,0.0005738562723959552,0.0005077234419598116,0.0003883004360974549,0.0006400410793674942,0.0006508606624378293,0.0008911365294395864,0.0006700379781704804,0.0006836678198831507,0.0006386082773358719,0.0007152817616128536,0.0009867252784386254,0.0008485880311026766,0.0007786962783062343,0.000693575242447546,0.0004218649894399541,0.0009233055460703934,0.0004368942715181445,0.0007657399700760531,0.0004255164498472395,0.0006359976603064764,0.0007428756545589501,0.0006270026056212081,0.0006456858297489292,0.0005274571837354931,0.00329476905205054,0.0048107989240711545,0.0038261109391570696,0.0014256335852261286,0.0009729829796170625,0.0006843818029854868,0.000900333764863197,0.0007959068492196321,0.00128741013524495,0.0009811455818352262,0.0009376525659554153,0.0008946888656567934,0.0010624222278885103,0.000987358800896768,0.0010446426865666145,0.0008368145365618285,0.0011007787998579108,0.0007811465973629165,0.0006294429306252363,0.0009848382347636651,0.0010945922026338337,0.005535832713578627,0.005421631353809618,0.00547596175241081,0.005279052198867419,0.0004551254263566057,0.0006580014564329032,0.0006887961623861783,0.000634857026603299,0.005080701506596293,0.0052214895393166115,0.005090591707296559,0.005229891230935314,0.001922862677848019,0.001034974486684273
XBP1_+,0.0025667582542512864,0.0016145338978775384,0.001166479843953777,0.001104879139045043,0.0026931959818028324,0.0017666969536100782,0.0018322459880567457,0.0021672005242990467,0.001862410337424268,0.0018015738081075005,0.002090587267729239,0.0022396335232345967,0.002368219222091407,0.0021664997346598617,0.002267971702972446,0.0021808150737601594,0.001573987760863933,0.001970519286403082,0.0015841458301293551,0.002007398991723705,0.002543997982790792,0.0021459882550107588,0.002333291068046171,0.0018452618522704792,0.0022444344144014776,0.001681014370526057,0.002622550454165054,0.0022229939199106263,0.0016508403485019454,0.002149378481743041,0.002134409107861802,0.0025979397480092093,0.002962581741506218,0.0029072535332361356,0.0024319763474554357,0.006186596264935676,0.006016617373132097,0.005405191901001533,0.0031363990246490434,0.002972961324957411,0.0014561184986399316,0.0014424165421143323,0.001740495891993444,0.002168078062977279,0.0011566488420253235,0.0026838064803548665,0.0013259603134638997,0.001965018893641977,0.0018776230066229879,0.0019092030002097304,0.0018970896887890254,0.0016828587665070364,0.0027203753581590525,0.0025365005751074765,0.002466526940979653,0.0020882863416352548,0.0018545165596026616,0.0018094578656294921,0.0017781030659099778,0.003018050208993044,0.00118630203579315
